      Time       Date     Sample #  Type  Sub Chan  Num	Aux
[00:47:30.000 13/07/1994]   645000     "    0    0    0	Sleep_stage_2 duration: 270
[00:52:00.000 13/07/1994]   672000     "    0    0    0	Sleep_stage_3 duration: 30
[00:52:30.000 13/07/1994]   675000     "    0    0    0	Sleep_stage_2 duration: 30
[00:53:00.000 13/07/1994]   678000     "    0    0    0	Sleep_stage_3 duration: 30
[00:53:30.000 13/07/1994]   681000     "    0    0    0	Sleep_stage_2 duration: 150
[00:56:00.000 13/07/1994]   696000     "    0    0    0	Sleep_stage_3 duration: 60
[00:57:00.000 13/07/1994]   702000     "    0    0    0	Sleep_stage_2 duration: 30
[00:57:30.000 13/07/1994]   705000     "    0    0    0	Sleep_stage_1 duration: 60
[00:58:30.000 13/07/1994]   711000     "    0    0    0	Sleep_stage_2 duration: 210
[01:02:00.000 13/07/1994]   732000     "    0    0    0	Sleep_stage_3 duration: 30
[01:02:30.000 13/07/1994]   735000     "    0    0    0	Sleep_stage_2 duration: 270
[01:07:00.000 13/07/1994]   762000     "    0    0    0	Sleep_stage_3 duration: 60
[01:08:00.000 13/07/1994]   768000     "    0    0    0	Sleep_stage_2 duration: 30
[01:08:30.000 13/07/1994]   771000     "    0    0    0	Sleep_stage_3 duration: 60
[01:09:30.000 13/07/1994]   777000     "    0    0    0	Sleep_stage_2 duration: 30
[01:10:00.000 13/07/1994]   780000     "    0    0    0	Sleep_stage_3 duration: 30
[01:10:30.000 13/07/1994]   783000     "    0    0    0	Sleep_stage_1 duration: 30
[01:11:00.000 13/07/1994]   786000     "    0    0    0	Sleep_stage_2 duration: 270
[01:15:30.000 13/07/1994]   813000     "    0    0    0	Sleep_stage_1 duration: 60
[01:16:30.000 13/07/1994]   819000     "    0    0    0	Sleep_stage_2 duration: 180
[01:19:30.000 13/07/1994]   837000     "    0    0    0	Sleep_stage_3 duration: 60
[01:20:30.000 13/07/1994]   843000     "    0    0    0	Sleep_stage_2 duration: 30
[01:21:00.000 13/07/1994]   846000     "    0    0    0	Sleep_stage_3 duration: 30
[01:21:30.000 13/07/1994]   849000     "    0    0    0	Sleep_stage_2 duration: 60
[01:22:30.000 13/07/1994]   855000     "    0    0    0	Sleep_stage_3 duration: 60
[01:23:30.000 13/07/1994]   861000     "    0    0    0	Sleep_stage_2 duration: 60
[01:24:30.000 13/07/1994]   867000     "    0    0    0	Sleep_stage_R duration: 240
[01:28:30.000 13/07/1994]   891000     "    0    0    0	Sleep_stage_W duration: 90
[01:30:00.000 13/07/1994]   900000     "    0    0    0	Sleep_stage_1 duration: 30
[01:30:30.000 13/07/1994]   903000     "    0    0    0	Sleep_stage_W duration: 30
[01:31:00.000 13/07/1994]   906000     "    0    0    0	Sleep_stage_1 duration: 30
[01:31:30.000 13/07/1994]   909000     "    0    0    0	Sleep_stage_W duration: 90
[01:33:00.000 13/07/1994]   918000     "    0    0    0	Sleep_stage_1 duration: 60
[01:34:00.000 13/07/1994]   924000     "    0    0    0	Sleep_stage_2 duration: 630
[01:44:30.000 13/07/1994]   987000     "    0    0    0	Sleep_stage_3 duration: 30
[01:45:00.000 13/07/1994]   990000     "    0    0    0	Sleep_stage_2 duration: 60
[01:46:00.000 13/07/1994]   996000     "    0    0    0	Sleep_stage_3 duration: 60
[01:47:00.000 13/07/1994]  1002000     "    0    0    0	Sleep_stage_2 duration: 150
[01:49:30.000 13/07/1994]  1017000     "    0    0    0	Sleep_stage_3 duration: 30
[01:50:00.000 13/07/1994]  1020000     "    0    0    0	Sleep_stage_2 duration: 390
[01:56:30.000 13/07/1994]  1059000     "    0    0    0	Sleep_stage_1 duration: 30
[01:57:00.000 13/07/1994]  1062000     "    0    0    0	Sleep_stage_2 duration: 180
[02:00:00.000 13/07/1994]  1080000     "    0    0    0	Sleep_stage_3 duration: 30
[02:00:30.000 13/07/1994]  1083000     "    0    0    0	Sleep_stage_2 duration: 60
[02:01:30.000 13/07/1994]  1089000     "    0    0    0	Sleep_stage_3 duration: 90
[02:03:00.000 13/07/1994]  1098000     "    0    0    0	Sleep_stage_2 duration: 60
[02:04:00.000 13/07/1994]  1104000     "    0    0    0	Sleep_stage_3 duration: 90
[02:05:30.000 13/07/1994]  1113000     "    0    0    0	Sleep_stage_4 duration: 240
[02:09:30.000 13/07/1994]  1137000     "    0    0    0	Sleep_stage_3 duration: 30
[02:10:00.000 13/07/1994]  1140000     "    0    0    0	Sleep_stage_4 duration: 60
[02:11:00.000 13/07/1994]  1146000     "    0    0    0	Sleep_stage_3 duration: 30
[02:11:30.000 13/07/1994]  1149000     "    0    0    0	Sleep_stage_4 duration: 690
[02:23:00.000 13/07/1994]  1218000     "    0    0    0	Sleep_stage_3 duration: 30
[02:23:30.000 13/07/1994]  1221000     "    0    0    0	Sleep_stage_2 duration: 30
[02:24:00.000 13/07/1994]  1224000     "    0    0    0	Sleep_stage_R duration: 240
[02:28:00.000 13/07/1994]  1248000     "    0    0    0	Sleep_stage_W duration: 60
[02:29:00.000 13/07/1994]  1254000     "    0    0    0	Sleep_stage_1 duration: 30
[02:29:30.000 13/07/1994]  1257000     "    0    0    0	Sleep_stage_2 duration: 60
[02:30:30.000 13/07/1994]  1263000     "    0    0    0	Sleep_stage_R duration: 420
[02:37:30.000 13/07/1994]  1305000     "    0    0    0	Sleep_stage_1 duration: 60
[02:38:30.000 13/07/1994]  1311000     "    0    0    0	Sleep_stage_2 duration: 120
[02:40:30.000 13/07/1994]  1323000     "    0    0    0	Sleep_stage_W duration: 330
[02:46:00.000 13/07/1994]  1356000     "    0    0    0	Sleep_stage_1 duration: 90
[02:47:30.000 13/07/1994]  1365000     "    0    0    0	Sleep_stage_2 duration: 60
[02:48:30.000 13/07/1994]  1371000     "    0    0    0	Sleep_stage_1 duration: 60
[02:49:30.000 13/07/1994]  1377000     "    0    0    0	Sleep_stage_2 duration: 660
[03:00:30.000 13/07/1994]  1443000     "    0    0    0	Sleep_stage_3 duration: 30
[03:01:00.000 13/07/1994]  1446000     "    0    0    0	Sleep_stage_2 duration: 30
[03:01:30.000 13/07/1994]  1449000     "    0    0    0	Sleep_stage_3 duration: 90
[03:03:00.000 13/07/1994]  1458000     "    0    0    0	Sleep_stage_2 duration: 30
[03:03:30.000 13/07/1994]  1461000     "    0    0    0	Sleep_stage_3 duration: 60
[03:04:30.000 13/07/1994]  1467000     "    0    0    0	Sleep_stage_2 duration: 90
[03:06:00.000 13/07/1994]  1476000     "    0    0    0	Sleep_stage_3 duration: 60
[03:07:00.000 13/07/1994]  1482000     "    0    0    0	Sleep_stage_2 duration: 30
[03:07:30.000 13/07/1994]  1485000     "    0    0    0	Sleep_stage_3 duration: 30
[03:08:00.000 13/07/1994]  1488000     "    0    0    0	Sleep_stage_2 duration: 150
[03:10:30.000 13/07/1994]  1503000     "    0    0    0	Sleep_stage_3 duration: 30
[03:11:00.000 13/07/1994]  1506000     "    0    0    0	Sleep_stage_2 duration: 120
[03:13:00.000 13/07/1994]  1518000     "    0    0    0	Sleep_stage_1 duration: 90
[03:14:30.000 13/07/1994]  1527000     "    0    0    0	Sleep_stage_W duration: 90
[03:16:00.000 13/07/1994]  1536000     "    0    0    0	Sleep_stage_1 duration: 30
[03:16:30.000 13/07/1994]  1539000     "    0    0    0	Sleep_stage_W duration: 240
[03:20:30.000 13/07/1994]  1563000     "    0    0    0	Sleep_stage_1 duration: 60
[03:21:30.000 13/07/1994]  1569000     "    0    0    0	Sleep_stage_2 duration: 480
[03:29:30.000 13/07/1994]  1617000     "    0    0    0	Sleep_stage_W duration: 30
[03:30:00.000 13/07/1994]  1620000     "    0    0    0	Sleep_stage_1 duration: 60
[03:31:00.000 13/07/1994]  1626000     "    0    0    0	Sleep_stage_2 duration: 930
[03:46:30.000 13/07/1994]  1719000     "    0    0    0	Sleep_stage_3 duration: 30
[03:47:00.000 13/07/1994]  1722000     "    0    0    0	Sleep_stage_2 duration: 240
[03:51:00.000 13/07/1994]  1746000     "    0    0    0	Sleep_stage_3 duration: 30
[03:51:30.000 13/07/1994]  1749000     "    0    0    0	Sleep_stage_2 duration: 240
[03:55:30.000 13/07/1994]  1773000     "    0    0    0	Sleep_stage_W duration: 90
[03:57:00.000 13/07/1994]  1782000     "    0    0    0	Sleep_stage_1 duration: 30
[03:57:30.000 13/07/1994]  1785000     "    0    0    0	Sleep_stage_W duration: 540
[04:06:30.000 13/07/1994]  1839000     "    0    0    0	Sleep_stage_1 duration: 90
[04:08:00.000 13/07/1994]  1848000     "    0    0    0	Sleep_stage_W duration: 30
[04:08:30.000 13/07/1994]  1851000     "    0    0    0	Sleep_stage_1 duration: 30
[04:09:00.000 13/07/1994]  1854000     "    0    0    0	Sleep_stage_W duration: 60
[04:10:00.000 13/07/1994]  1860000     "    0    0    0	Sleep_stage_1 duration: 120
[04:12:00.000 13/07/1994]  1872000     "    0    0    0	Sleep_stage_W duration: 210
[04:15:30.000 13/07/1994]  1893000     "    0    0    0	Sleep_stage_1 duration: 60
[04:16:30.000 13/07/1994]  1899000     "    0    0    0	Sleep_stage_2 duration: 30
[04:17:00.000 13/07/1994]  1902000     "    0    0    0	Sleep_stage_1 duration: 60
[04:18:00.000 13/07/1994]  1908000     "    0    0    0	Sleep_stage_2 duration: 1140
[04:37:00.000 13/07/1994]  2022000     "    0    0    0	Sleep_stage_W duration: 270
[04:41:30.000 13/07/1994]  2049000     "    0    0    0	Sleep_stage_1 duration: 90
[04:43:00.000 13/07/1994]  2058000     "    0    0    0	Sleep_stage_2 duration: 60
[04:44:00.000 13/07/1994]  2064000     "    0    0    0	Sleep_stage_1 duration: 60
[04:45:00.000 13/07/1994]  2070000     "    0    0    0	Sleep_stage_2 duration: 30
[04:45:30.000 13/07/1994]  2073000     "    0    0    0	Sleep_stage_1 duration: 30
[04:46:00.000 13/07/1994]  2076000     "    0    0    0	Sleep_stage_2 duration: 570
[04:55:30.000 13/07/1994]  2133000     "    0    0    0	Sleep_stage_1 duration: 60
[04:56:30.000 13/07/1994]  2139000     "    0    0    0	Sleep_stage_2 duration: 990
[05:13:00.000 13/07/1994]  2238000     "    0    0    0	Sleep_stage_W duration: 30
[05:13:30.000 13/07/1994]  2241000     "    0    0    0	Sleep_stage_1 duration: 60
[05:14:30.000 13/07/1994]  2247000     "    0    0    0	Sleep_stage_2 duration: 360
[05:20:30.000 13/07/1994]  2283000     "    0    0    0	Sleep_stage_3 duration: 30
[05:21:00.000 13/07/1994]  2286000     "    0    0    0	Sleep_stage_2 duration: 210
[05:24:30.000 13/07/1994]  2307000     "    0    0    0	Sleep_stage_R duration: 720
[05:36:30.000 13/07/1994]  2379000     "    0    0    0	Sleep_stage_1 duration: 30
[05:37:00.000 13/07/1994]  2382000     "    0    0    0	Sleep_stage_R duration: 420
[05:44:00.000 13/07/1994]  2424000     "    0    0    0	Sleep_stage_W duration: 30
[05:44:30.000 13/07/1994]  2427000     "    0    0    0	Sleep_stage_1 duration: 60
[05:45:30.000 13/07/1994]  2433000     "    0    0    0	Sleep_stage_2 duration: 120
[05:47:30.000 13/07/1994]  2445000     "    0    0    0	Sleep_stage_R duration: 240
[05:51:30.000 13/07/1994]  2469000     "    0    0    0	Sleep_stage_W duration: 30
[05:52:00.000 13/07/1994]  2472000     "    0    0    0	Sleep_stage_1 duration: 60
[05:53:00.000 13/07/1994]  2478000     "    0    0    0	Sleep_stage_2 duration: 150
[05:55:30.000 13/07/1994]  2493000     "    0    0    0	Sleep_stage_R duration: 210
[05:59:00.000 13/07/1994]  2514000     "    0    0    0	Sleep_stage_1 duration: 30
[05:59:30.000 13/07/1994]  2517000     "    0    0    0	Sleep_stage_2 duration: 60
[06:00:30.000 13/07/1994]  2523000     "    0    0    0	Sleep_stage_R duration: 240
[06:04:30.000 13/07/1994]  2547000     "    0    0    0	Sleep_stage_1 duration: 30
[06:05:00.000 13/07/1994]  2550000     "    0    0    0	Sleep_stage_2 duration: 120
[06:07:00.000 13/07/1994]  2562000     "    0    0    0	Sleep_stage_R duration: 810
[06:20:30.000 13/07/1994]  2643000     "    0    0    0	Sleep_stage_W duration: 30
[06:21:00.000 13/07/1994]  2646000     "    0    0    0	Sleep_stage_1 duration: 30
[06:21:30.000 13/07/1994]  2649000     "    0    0    0	Sleep_stage_2 duration: 480
[06:29:30.000 13/07/1994]  2697000     "    0    0    0	Sleep_stage_3 duration: 180
[06:32:30.000 13/07/1994]  2715000     "    0    0    0	Sleep_stage_4 duration: 30
[06:33:00.000 13/07/1994]  2718000     "    0    0    0	Sleep_stage_3 duration: 30
[06:33:30.000 13/07/1994]  2721000     "    0    0    0	Sleep_stage_2 duration: 30
[06:34:00.000 13/07/1994]  2724000     "    0    0    0	Sleep_stage_3 duration: 210
[06:37:30.000 13/07/1994]  2745000     "    0    0    0	Sleep_stage_4 duration: 30
[06:38:00.000 13/07/1994]  2748000     "    0    0    0	Sleep_stage_3 duration: 30
[06:38:30.000 13/07/1994]  2751000     "    0    0    0	Sleep_stage_4 duration: 30
[06:39:00.000 13/07/1994]  2754000     "    0    0    0	Sleep_stage_3 duration: 60
[06:40:00.000 13/07/1994]  2760000     "    0    0    0	Sleep_stage_4 duration: 30
[06:40:30.000 13/07/1994]  2763000     "    0    0    0	Sleep_stage_3 duration: 90
[06:42:00.000 13/07/1994]  2772000     "    0    0    0	Sleep_stage_4 duration: 60
[06:43:00.000 13/07/1994]  2778000     "    0    0    0	Sleep_stage_3 duration: 120
[06:45:00.000 13/07/1994]  2790000     "    0    0    0	Sleep_stage_2 duration: 270
[06:49:30.000 13/07/1994]  2817000     "    0    0    0	Sleep_stage_3 duration: 30
[06:50:00.000 13/07/1994]  2820000     "    0    0    0	Sleep_stage_2 duration: 180
[06:53:00.000 13/07/1994]  2838000     "    0    0    0	Sleep_stage_3 duration: 30
[06:53:30.000 13/07/1994]  2841000     "    0    0    0	Sleep_stage_2 duration: 150
[06:56:00.000 13/07/1994]  2856000     "    0    0    0	Sleep_stage_3 duration: 30
[06:56:30.000 13/07/1994]  2859000     "    0    0    0	Sleep_stage_2 duration: 30
[06:57:00.000 13/07/1994]  2862000     "    0    0    0	Sleep_stage_4 duration: 30
[06:57:30.000 13/07/1994]  2865000     "    0    0    0	Sleep_stage_3 duration: 60
[06:58:30.000 13/07/1994]  2871000     "    0    0    0	Sleep_stage_4 duration: 90
[07:00:00.000 13/07/1994]  2880000     "    0    0    0	Sleep_stage_3 duration: 60
[07:01:00.000 13/07/1994]  2886000     "    0    0    0	Sleep_stage_2 duration: 30
[07:01:30.000 13/07/1994]  2889000     "    0    0    0	Sleep_stage_1 duration: 30
[07:02:00.000 13/07/1994]  2892000     "    0    0    0	Sleep_stage_2 duration: 90
[07:03:30.000 13/07/1994]  2901000     "    0    0    0	Sleep_stage_1 duration: 90
[07:05:00.000 13/07/1994]  2910000     "    0    0    0	Sleep_stage_2 duration: 30
[07:05:30.000 13/07/1994]  2913000     "    0    0    0	Sleep_stage_1 duration: 60
[07:06:30.000 13/07/1994]  2919000     "    0    0    0	Sleep_stage_2 duration: 270
[07:11:00.000 13/07/1994]  2946000     "    0    0    0	Sleep_stage_1 duration: 30
[07:11:30.000 13/07/1994]  2949000     "    0    0    0	Sleep_stage_2 duration: 810
[07:25:00.000 13/07/1994]  3030000     "    0    0    0	Sleep_stage_3 duration: 60
[07:26:00.000 13/07/1994]  3036000     "    0    0    0	Sleep_stage_2 duration: 240
[07:30:00.000 13/07/1994]  3060000     "    0    0    0	Sleep_stage_3 duration: 30
[07:30:30.000 13/07/1994]  3063000     "    0    0    0	Sleep_stage_2 duration: 150
[07:33:00.000 13/07/1994]  3078000     "    0    0    0	Sleep_stage_3 duration: 60
[07:34:00.000 13/07/1994]  3084000     "    0    0    0	Sleep_stage_2 duration: 30
[07:34:30.000 13/07/1994]  3087000     "    0    0    0	Sleep_stage_3 duration: 90
[07:36:00.000 13/07/1994]  3096000     "    0    0    0	Sleep_stage_2 duration: 90
[07:37:30.000 13/07/1994]  3105000     "    0    0    0	Sleep_stage_W duration: 60
[07:38:30.000 13/07/1994]  3111000     "    0    0    0	Sleep_stage_1 duration: 30
[07:39:00.000 13/07/1994]  3114000     "    0    0    0	Sleep_stage_2 duration: 120
[07:41:00.000 13/07/1994]  3126000     "    0    0    0	Sleep_stage_1 duration: 30
[07:41:30.000 13/07/1994]  3129000     "    0    0    0	Sleep_stage_2 duration: 90
[07:43:00.000 13/07/1994]  3138000     "    0    0    0	Sleep_stage_1 duration: 60
[07:44:00.000 13/07/1994]  3144000     "    0    0    0	Sleep_stage_2 duration: 60
